VehicleName	TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
MyDrone	1768214002809	-141.996	12.0789	-47.6715	0.694658	-0	0	0.71934	img_MyDrone_0_0_1768214002805191000.png
MyDrone	1768214003785	-142.344	22.0503	-47.6715	0.694658	-0	0	0.71934	img_MyDrone_0_0_1768214003781807000.png
MyDrone	1768214004794	-142.443	31.873	-47.6715	0.731354	-0	0	0.681998	img_MyDrone_0_0_1768214004791188000.png
MyDrone	1768214005808	-141.101	41.7648	-47.6715	0.782608	-0	0	0.622515	img_MyDrone_0_0_1768214005804849000.png
MyDrone	1768214006805	-138.183	51.453	-47.6715	0.829038	-0	0	0.559193	img_MyDrone_0_0_1768214006801540000.png
MyDrone	1768214007798	-133.781	60.5538	-47.6715	0.870356	-0	0	0.492424	img_MyDrone_0_0_1768214007795259000.png
MyDrone	1768214008796	-128.07	68.7736	-47.6715	0.906308	-0	0	0.422618	img_MyDrone_0_0_1768214008792796000.png
MyDrone	1768214009842	-120.869	76.2961	-47.6715	0.936672	-0	0	0.350207	img_MyDrone_0_0_1768214009838630000.png
MyDrone	1768214010878	-112.576	82.5945	-47.6715	0.961262	-0	0	0.275637	img_MyDrone_0_0_1768214010874545000.png
MyDrone	1768214011923	-104.246	87.149	-47.6715	0.978148	-0	0	0.207912	img_MyDrone_0_0_1768214011918955000.png
MyDrone	1768214012879	-94.4585	91.0362	-47.6715	0.983255	-0	0	0.182236	img_MyDrone_0_0_1768214012875983000.png
MyDrone	1768214013955	-84.4787	94.8671	-47.6715	0.983255	-0	0	0.182236	img_MyDrone_0_0_1768214013951162000.png
MyDrone	1768214015031	-74.4128	98.731	-47.6715	0.983255	-0	0	0.182236	img_MyDrone_0_0_1768214015027898000.png
MyDrone	1768214016086	-64.2572	102.292	-47.6715	0.986286	-0	0	0.165048	img_MyDrone_0_0_1768214016081510000.png
MyDrone	1768214017150	-54.2786	105.601	-47.6715	0.991445	-0	0	0.130526	img_MyDrone_0_0_1768214017145609000.png
MyDrone	1768214018236	-43.7605	108.091	-47.6715	0.993572	-0	0	0.113203	img_MyDrone_0_0_1768214018231997000.png
MyDrone	1768214019323	-33.1811	110.34	-47.6715	0.996195	-0	0	0.0871558	img_MyDrone_0_0_1768214019319202000.png
MyDrone	1768214020393	-22.5464	112.215	-47.6715	0.996195	-0	0	0.0871558	img_MyDrone_0_0_1768214020389841000.png
MyDrone	1768214021468	-11.949	113.807	-47.6715	0.997564	-0	0	0.0697565	img_MyDrone_0_0_1768214021464898000.png
MyDrone	1768214022548	-1.28473	115.306	-47.6715	0.997564	-0	0	0.0697565	img_MyDrone_0_0_1768214022544142000.png
MyDrone	1768214023622	9.35172	116.801	-47.6715	0.997564	-0	0	0.0697565	img_MyDrone_0_0_1768214023618070000.png
MyDrone	1768214024677	19.9493	118.29	-47.6715	0.997564	-0	0	0.0697565	img_MyDrone_0_0_1768214024672588000.png
MyDrone	1768214025751	30.3367	119.75	-47.6715	0.997564	-0	0	0.0697565	img_MyDrone_0_0_1768214025747571000.png
MyDrone	1768214026820	40.8772	120.969	-47.6715	0.999848	-0	0	0.0174524	img_MyDrone_0_0_1768214026816725000.png
MyDrone	1768214027876	51.5105	120.783	-47.6715	0.999048	0	-0	-0.0436194	img_MyDrone_0_0_1768214027872263000.png
MyDrone	1768214028927	60.9399	119.581	-47.6715	0.997564	0	-0	-0.0697565	img_MyDrone_0_0_1768214028923603000.png
MyDrone	1768214029903	71.681	117.52	-47.6715	0.990268	0	-0	-0.139173	img_MyDrone_0_0_1768214029898997000.png
MyDrone	1768214031018	82.1512	113.757	-47.6715	0.976296	0	-0	-0.21644	img_MyDrone_0_0_1768214031013669000.png
MyDrone	1768214032108	90.8885	109.051	-47.6715	0.95882	0	-0	-0.284015	img_MyDrone_0_0_1768214032104474000.png
MyDrone	1768214033099	99.6353	102.513	-47.6715	0.93358	0	-0	-0.358368	img_MyDrone_0_0_1768214033093902000.png
MyDrone	1768214034217	107.344	94.6077	-47.6715	0.902585	0	-0	-0.430511	img_MyDrone_0_0_1768214034213675000.png
MyDrone	1768214035302	113.137	86.5527	-47.6715	0.870356	0	-0	-0.492424	img_MyDrone_0_0_1768214035298154000.png
MyDrone	1768214036305	117.76	77.7659	-47.6715	0.833886	0	-0	-0.551937	img_MyDrone_0_0_1768214036301911000.png
MyDrone	1768214037280	120.399	71.0867	-47.6715	0.819152	0	-0	-0.573576	img_MyDrone_0_0_1768214037276456000.png
MyDrone	1768214038368	123.7	60.8089	-47.6715	0.793353	0	-0	-0.608761	img_MyDrone_0_0_1768214038364265000.png
MyDrone	1768214039418	125.925	50.3397	-47.6715	0.760406	0	-0	-0.649448	img_MyDrone_0_0_1768214039413264000.png
MyDrone	1768214040372	127.053	40.9896	-47.6715	0.737277	0	-0	-0.67559	img_MyDrone_0_0_1768214040367976000.png
MyDrone	1768214041447	127.774	30.3993	-47.6715	0.71934	0	-0	-0.694658	img_MyDrone_0_0_1768214041443298000.png
MyDrone	1768214042495	127.958	19.8047	-47.6715	0.707107	0	-0	-0.707107	img_MyDrone_0_0_1768214042491277000.png
MyDrone	1768214043531	127.958	10.3971	-47.6715	0.707107	0	-0	-0.707107	img_MyDrone_0_0_1768214043527009000.png
MyDrone	1768214044486	127.958	1.08314	-47.6715	0.707107	0	-0	-0.707107	img_MyDrone_0_0_1768214044482964000.png
MyDrone	1768214045524	127.958	-4.14559	-47.6715	0.707107	0	-0	-0.707107	img_MyDrone_0_0_1768214045520660000.png
MyDrone	1768214046558	127.958	-4.14559	-47.6715	0.707107	0	-0	-0.707107	img_MyDrone_0_0_1768214046554392000.png
